34421:17,86611,12482,573,7409,19654,14758,10713,395,928
34433:9223,15886,41701,5122,89573,2318,10267,68844,2634,984
34468:28402,7516,217,6836,55647,42137,381,3516,780,17
34470:2045,22606,4664,36720,2351,431,6269,29930,122145,17120
34492:76,22695,4669,40,107646,114667,554,19241,12361,66908
34498:88604,7669,36623,102947,17,302,654,76,616,58
34499:115140,385,12617,89977,22801,1175,39619,17,302,654
34511:12617,1175,17,302,654,76,616,58,8,866
34512:112433,12734,8252,83136,28755,96399,73465,82863,47721,117498
34523:3176,17,302,654,76,616,58,8,866,84
34527:81,96720,23933,116336,90231,1747,14171,2241,25569,42354
34529:17,616,917,48350,12482,861,19654,14758,395,837
34541:3256,678,3704,44797,26571,1359,14713,33619,4156,79022
34552:65965,1592,924,17,302,654,76,616,58,8
34553:2935,74880,108260,12151,1604,17,302,654,76,616
34579:61189,51180,17,302,654,76,616,58,8,866
34594:73175,226,508,361,71825,61348,8168,97727,17,302
34603:55979,616,74821,21913,114447,37573,2876,8910,1550,85810
34628:55141,64481,17,302,654,76,616,58,8,866
34632:224,17,302,654,76,616,58,8,866,84
34681:12508,17,302,654,76,616,58,8,866,84
34697:112852,86035,63540,84930,98022,40543,11303,72494,51830,39637
34698:8,118366,3618,21738,1102,185,2200,18684,2272,68354
34702:23980,56157,4354,17,302,654,76,616,58,8
34703:669,17,302,654,76,616,58,8,866,84
34709:11820,7202,12388,1651,9096,35296,889,10979,76007,32042
34710:69914,834,18720,41579,41649,77657,57136,17,78771,24699
34717:71314,17,302,654,76,616,58,8,866,84
34740:17,302,58,29,289,101,65615,2769,7700,3839
34741:50023,85094,17,302,654,76,616,58,8,866
34742:115506,84980,56287,6082,17,302,654,76,616,58
34753:54328,27057,8557,79099,123112,117322,81268,75114,23046,76291
34794:56417,9832,75115,518,36171,17,302,654,76,616
34820:686,709,21799,1471,32616,18239,2292,60905,5630,6127
34833:46265,5724,118009,60615,76807,68750,953,75420,17235,66324
34837:826,17,302,654,76,616,58,8,866,84
34839:30955,17494,44231,68752,1460,72054,98006,52854,90633,78023
34868:2059,17,302,654,76,616,58,8,866,84
34885:56652,33675,11448,17,302,654,76,616,58,8
34895:96,17,302,654,76,616,58,8,866,84
34896:32210,10163,13151,20288,24854,9043,63794,24381,97862,37509
34901:1446,2717,35823,10451,68455,78588,16669,56711,26868,62308
34906:37048,17,302,654,76,616,58,8,866,84
34917:56754,17,302,654,76,616,58,8,866,84
34936:80234,34251,17,302,654,76,616,58,8,866
34973:11315,6468,40436,47950,108190,86709,2290,56634,23950,46781
34974:302,58,29,289,101,65615,2769,7700,3839,95200
34976:5582,17,302,654,76,616,58,8,866,84
34978:37105,1196,266,110707,6679,88144,7267,1687,88664,2361
35005:58,508,138,289,101,65615,22606,2769,17123,121904
35021:2045,22606,4664,36720,2351,431,6269,29930,122145,17120
35026:4953,17,302,654,76,616,58,8,866,84
35086:60900,31225,63964,17,302,654,76,616,58,8
35087:58,650,289,101,38911,51712,65615,49611,2769,55572
35092:22573,8714,16166,47970,17,302,654,76,616,58
35127:117707,17,302,654,76,616,58,8,866,84
35150:542,17,33304,361,2024,354,57272,121847,24323,82008
35151:58,354,289,101,65615,76026,22281,5848,2769,29092
35166:5767,35793,30977,37773,17,302,654,76,616,58
35167:5145,70870,9497,34622,7833,13406,17,302,654,76
35176:8283,17,302,654,76,616,58,8,866,84
35211:63052,38284,1356,49796,2852,27127,69907,57404,17,302
35212:4475,37528,59900,16263,10438,74972,17,302,654,76
35214:4979,18892,115140,12233,385,5726,15475,805,19089,89977
35229:7680,17,302,654,76,616,58,8,866,84
35231:81,100843,29715,11772,1288,96720,1109,7546,23933,116336
35241:1437,17,302,654,76,616,58,8,866,84
35244:6801,72287,119901,104383,108487,22940,26380,61540,58878,20710
35251:36672,100222,57493,20928,17,302,654,76,616,58
35255:2848,17,302,654,76,616,58,8,866,84
35274:12022,17,302,654,76,616,58,8,866,84
35275:43526,24985,81432,38204,10687,69667,4459,4755,17,302
35289:7859,17,302,654,76,616,58,8,866,84
35296:616,17,302,654,76,58,8,866,84,29
35297:738,17,302,654,76,616,58,8,866,84
35311:13183,17,302,654,76,616,58,8,866,84
35332:25375,3614,37999,9197,21934,1196,17,302,654,76
35348:616,866,917,57569,2691,122068,32407,1119,36575,1109
35365:17,302,8,29,518,690,9842,47992,5117,34324
35380:654,616,917,22370,10067,861,3730,2769,23948,3162
35429:64738,57976,69011,99528,17,302,654,76,616,58
35448:11556,32239,3968,7002,10972,29798,17,302,654,76
35456:4385,34814,27638,1652,57822,121647,54638,11559,44988,38620
35495:65135,16006,43424,22002,37074,72728,39624,46808,32710,31879
35510:9289,17,302,654,76,616,58,8,866,84
35518:189,58237,5818,124,14000,29373,31906,9368,3864,4848
35525:226,44020,74521,52329,72508,13178,1218,65021,29626,6263
35558:669,17,302,654,76,616,58,8,866,84
35572:12803,285,3638,12371,5991,3062,15,2890,596,13221
35574:58289,9193,17,302,654,76,616,58,8,866
35576:866,17,302,654,76,616,58,8,84,29
35582:45641,13192,10178,11408,64973,32261,40356,186,1812,22713
35593:1762,59662,64306,24278,27908,107327,111165,8582,16121,28155
35623:6450,14370,2935,74880,52673,875,108260,12151,2162,6945
35676:108999,50016,44227,533,1397,120656,4341,60044,8772,34070
35688:17,2045,22606,4664,36720,2351,431,6269,29930,122145
35690:866,58588,17,302,654,76,616,58,8,84
35691:866,17,302,654,76,616,58,8,84,29
35730:65972,118117,67294,17,302,654,76,616,58,8
35746:22572,17,302,654,76,616,58,8,866,84
35757:41216,10680,27152,37196,17,302,654,76,616,58
35771:387,1299,118364,58810,78240,1243,70311,48371,1806,16882
35788:16804,17,302,654,76,616,58,8,866,84
35806:58,289,101,65615,2769,2542,15370,10247,554,6513
35820:35821,17,302,654,76,616,58,8,866,84
35826:302,29,7700,3839,11224,75818,4364,115124,508,3274
35850:2045,6874,22606,4664,36720,2351,431,6269,29930,122145
35859:59031,8384,17,302,654,76,616,58,8,866
35893:709,17,302,654,76,616,58,8,866,84
35900:26310,45181,25173,15446,1109,8102,8286,106265,3250,16227
35901:239,17,302,654,76,616,58,8,866,84
35932:13688,17,302,654,76,616,58,8,866,84
35941:17,70,578,19257,83981,4034,12482,1382,15793,19654
35969:22964,97922,12518,35389,43306,2275,4020,113908,122369,57926
35970:33006,41571,24880,10738,73188,39461,7873,17,302,654
35982:11592,13157,27338,54073,19095,1296,2677,20462,17071,5935
35989:11973,59292,17,302,654,76,616,58,8,866
35990:59675,48724,27732,118607,59295,114114,17,302,654,76
35999:11626,17,302,654,76,616,58,8,866,84
36064:669,17,302,654,76,616,58,8,866,84
36123:2703,17,302,654,76,616,58,8,866,84
36135:76,42836,22695,4669,20238,554,845,71565,25693,106871
36176:3137,17,302,654,76,616,58,8,866,84
36179:35669,36024,112223,95200,40972,26250,61491,54162,26685,45501
36185:108190,69491,71432,344,85150,24917,34866,69164,29079,5356
36193:3157,17,302,654,76,616,58,8,866,84
36196:61716,224,5008,14206,1211,17,302,654,76,616
36210:59826,17,302,654,76,616,58,8,866,84
36216:46395,118507,57819,85977,122951,7132,83939,4372,15434,65964
36221:963,17,302,654,76,616,58,8,866,84
36225:30317,17,302,654,76,616,58,8,866,84
36242:226,17,302,654,76,616,58,8,866,84
36258:76507,28615,42535,56522,7851,13398,23883,17,302,654
36261:224,17,302,654,76,616,58,8,866,84
36268:87601,2547,17,302,654,76,616,58,8,866
36313:3862,26310,23047,22452,45181,25173,1109,8102,8286,3250
36315:59623,7698,17,302,654,76,616,58,8,866
36319:101069,60140,8928,5574,17,302,654,76,616,58
36330:4456,65314,364,296,32034,25472,29,1358,13447,37009
36342:46471,18373,60177,26381,17,302,654,76,616,58
36355:43152,20952,929,7680,58333,645,5353,7636,55819,13298
36358:65135,16006,43424,22002,37074,72728,32987,39624,46808,236
36375:60268,121837,17,302,654,76,616,58,8,866
36385:60059,107292,17,302,654,76,616,58,8,866
36393:60311,17,302,654,76,616,58,8,866,84
36418:68687,17,302,654,76,616,58,8,866,84
36419:81,96720,23933,116336,90231,28926,28953,17,302,654
36420:4456,72954,69444,17,66302,117633,52102,375,4034,5473
36468:302,29,7700,3839,11224,4364,115124,508,3274,7989
36470:40263,6640,4919,1344,81490,1913,2265,1544,14293,357
36471:36423,2401,94761,3348,38984,57294,8554,83825,51733,7153
36488:11169,901,4210,60539,38653,48899,82536,1592,14018,944
36499:40263,1913,2265,17,302,654,76,616,58,8
36508:3431,294,1001,57569,6593,4643,2691,9215,2185,3429
36561:8,1550,15573,1212,559,38800,1245,273,70117,88033
36563:2326,80563,18931,98044,6218,35966,2513,115270,75538,500
36564:986,17,302,654,76,616,58,8,866,84
36585:30955,68752,1460,72054,98006,90633,78023,111288,35021,88006
36595:616,917,861,591,20440,153,16595,2158,15583,1424
36607:7159,49230,45188,17,302,654,76,616,58,8
36620:8,43526,2694,8850,46890,6434,563,85981,38103,24985
36642:182,17,302,654,76,616,58,8,866,84
36656:13306,17,302,654,76,616,58,8,866,84
36689:35201,38953,17,302,654,76,616,58,8,866
36696:669,6856,61062,17,302,654,76,616,58,8
36708:486,1245,19132,17,38640,34541,55270,19651,68048,11078
36723:8611,40273,105630,59582,89362,70291,43037,96445,17,302
36727:37571,2917,41715,17,302,654,76,616,58,8
36730:1162,1832,113663,69735,2076,13832,42785,96605,82400,55749
36790:120627,61304,17,302,654,76,616,58,8,866
36797:22606,80916,19913,66131,122338,13115,16134,967,21389,96110
36902:90386,2757,698,3348,38984,51733,7153,11070,10617,42410
36948:6033,57569,2691,136,9838,4886,1930,21817,843,9735
36960:15,22281,2769,29092,6527,85938,889,37739,5117,46029
36961:1133,17,302,654,76,616,58,8,866,84
36966:38662,23314,90241,17,302,654,76,616,58,8
36979:36370,17,302,654,76,616,58,8,866,84
37050:1239,7751,10464,33446,62082,39299,3437,81100,7298,33628
37053:33082,17,302,654,76,616,58,8,866,84
37054:9731,12721,17,302,654,76,616,58,8,866
37058:76,226,361,3521,86738,74521,121904,52329,66322,106350
37078:44254,77296,23317,48076,106730,613,39851,14557,6202,1381
37088:73590,87893,61058,120960,61292,16882,8236,19092,1747,2241
37143:17,302,654,76,616,58,8,866,84,29
37160:20806,24707,63451,4633,59034,51598,95967,4755,8848,27711
37165:8,62658,60439,813,29891,20443,295,83928,9894,9077
37175:6874,115125,52095,1410,162,13099,2062,105213,41037,650
37177:11576,42665,17744,17,302,654,76,616,58,8
37178:103858,3526,24948,17,302,654,76,616,58,8
37212:83595,13893,7941,1604,17,302,654,76,616,58
37222:32344,12691,78053,57718,112057,28622,7585,944,62150,39801
37240:66587,62487,17,302,654,76,616,58,8,866
37255:62508,17,302,654,76,616,58,8,866,84
37266:2399,17,302,654,76,616,58,8,866,84
37272:225,17,302,654,76,616,58,8,866,84
37291:24752,28188,103724,27070,10541,63563,840,45525,7160,1807
37308:73418,20209,17,302,654,76,616,58,8,866
37313:91261,17,302,654,76,616,58,8,866,84
37342:6849,440,62795,202,859,42967,8811,85081,5794,17
37358:38095,4304,17029,9694,83182,19818,3255,7010,46699,31307
37380:74705,62870,48932,16686,17,302,654,76,616,58
37389:28755,9491,56651,46771,2318,93889,29783,7235,34397,719
37398:50173,17,302,654,76,616,58,8,866,84
37399:16355,18244,29205,17654,119258,92881,2337,66606,9877,568
37404:361,273,87902,30906,75000,6463,25560,6231,703,39285
37443:189,58237,14444,5818,124,14000,29373,31906,9368,3864
37446:93452,50523,17,302,654,76,616,58,8,866
37480:25405,35577,11984,8723,60857,4394,47336,12962,74686,1803
37501:24481,101985,17,302,654,76,616,58,8,866
37515:17,12482,19654,14758,395,837,9480,35174,8074,16480
37516:616,917,861,591,20440,153,16595,2158,15583,1424
37521:118421,78360,63281,17,302,654,76,616,58,8
37523:116575,6383,85404,13382,899,116274,9440,17988,93183,43015
37530:24161,7312,49133,18251,9293,48239,65,41668,20735,88148
37570:4446,64182,63381,17,302,654,76,616,58,8
37585:385,17,302,654,76,616,58,8,866,84
37588:415,17,302,654,76,616,58,8,866,84
37606:15642,2559,5587,16229,2142,20300,39395,17,302,654
37666:122567,17,302,654,76,616,58,8,866,84
37676:9231,2178,17,302,654,76,616,58,8,866
37692:3088,17,302,654,76,616,58,8,866,84
37701:302,29,508,7700,13838,3839,15067,18513,11224,82898
37708:121734,17,302,654,76,616,58,8,866,84
37731:1981,616,24530,46309,62,21055,568,17,302,654
37735:66881,9289,63790,17,302,654,76,616,58,8
37753:5237,1984,18872,7736,1086,40496,104661,542,47159,68936
37767:16964,17,302,654,76,616,58,8,866,84
37790:24920,17,302,654,76,616,58,8,866,84
37816:508,79529,11592,60436,13838,15067,18513,1902,82898,41215
37849:64065,17,302,654,76,616,58,8,866,84
37876:64130,27558,80222,17,302,654,76,616,58,8
37878:30,17,302,654,76,616,58,8,866,84
37910:64229,78374,17,302,654,76,616,58,8,866
37911:57777,118052,952,731,13822,16916,1960,83598,90548,5464
37912:64234,120001,17,302,654,76,616,58,8,866
37918:114563,17,302,654,76,616,58,8,866,84
37924:65669,17,302,654,76,616,58,8,866,84
37934:17,301,57569,2691,23017,136,3234,9838,4886,1930
37971:302,29,91389,7700,3839,11224,236,4364,115124,508
37987:34910,61309,17,302,654,76,616,58,8,866
37988:3183,17,302,654,76,616,58,8,866,84
37989:95813,533,116716,88486,17,302,654,76,616,58
38028:13166,17,302,654,76,616,58,8,866,84
38029:5405,17,302,654,76,616,58,8,866,84
38037:51343,17,302,654,76,616,58,8,866,84
38057:8058,6323,1119,6457,31015,44207,23563,8946,70802,116
38073:64683,17,302,654,76,616,58,8,866,84
38080:88919,21244,74775,31315,5781,17,302,654,76,616
38088:28755,46771,9491,29783,7235,34397,719,4119,17,302
38108:84,1102,8,5117,119410,17,496,387,28325,4563
38168:661,9612,12254,41075,719,4877,17,302,654,76
38216:11623,17,302,654,76,616,58,8,866,84
38244:35187,104566,731,25027,25580,108251,63250,13106,17,302
38281:9617,39769,92287,119906,17,88055,72372,33092,36414,123188
38362:354,508,32897,8,8321,26676,46265,76026,13838,15067
38367:10689,17,302,654,76,616,58,8,866,84
38376:646,39641,947,7546,491,44474,1405,932,19235,31015
38391:99206,17,302,654,76,616,58,8,866,84
38431:654,79160,22370,10067,3730,2769,23948,3162,30094,17164
38445:91857,43508,17,302,654,76,616,58,8,866
38451:1959,19319,5214,1913,2265,27880,7931,27768,22856,17
38466:96,17,302,654,76,616,58,8,866,84
38480:500,17,302,654,76,616,58,8,866,84
38546:363,2228,85331,2976,8992,26014,95074,9162,65364,116478
38557:65964,58466,25530,17,302,654,76,616,58,8
38578:18296,3738,31250,4057,35799,66355,64238,57173,83840,378
38616:35186,37755,17,302,654,76,616,58,8,866
38645:66220,18857,17,302,654,76,616,58,8,866
38648:44598,60328,19940,30412,47702,5232,20938,932,83264,30948
38661:6503,17,302,654,76,616,58,8,866,84
38679:21163,17,302,654,76,616,58,8,866,84
38684:866,17,302,654,76,616,58,8,84,29
38685:1119,17,302,654,76,616,58,8,866,84
38686:10807,17,302,654,76,616,58,8,866,84
38691:5650,41217,17,302,654,76,616,58,8,866
38704:99868,5491,115011,80495,5436,86955,46870,27641,32775,10474
38715:117425,17,302,654,76,616,58,8,866,84
38736:17426,17,302,654,76,616,58,8,866,84
38739:9289,17,302,654,76,616,58,8,866,84
38766:3177,17,302,654,76,616,58,8,866,84
38778:924,17,302,654,76,616,58,8,866,84
38786:38219,17,302,654,76,616,58,8,866,84
38813:93551,66645,17,302,654,76,616,58,8,866
38868:17,302,29,7700,3839,11224,4364,115124,508,3274
38870:38911,49611,55572,17,12408,86937,5514,13136,1405,1515
38878:79529,60436,80643,1902,118391,41215,13569,2403,43310,31686
38888:99983,66812,86058,19350,23911,86808,17,302,654,76
38897:114097,17,302,654,76,616,58,8,866,84
38945:26381,17,302,654,76,616,58,8,866,84
38967:117539,7614,9782,29302,7335,19029,44935,97070,65828,76460
38983:113755,17,302,654,76,616,58,8,866,84
39003:27407,17,302,654,76,616,58,8,866,84
39005:67153,17,302,654,76,616,58,8,866,84
39021:68950,108753,112014,73033,37252,20491,60169,80335,45551,54429
39043:60566,98259,17,302,654,76,616,58,8,866
39049:118035,9210,17,302,654,76,616,58,8,866
39050:7391,1089,14464,4113,17,302,654,76,616,58
39052:925,17,302,654,76,616,58,8,866,84
39074:1847,17,302,654,76,616,58,8,866,84
39083:43077,30108,394,119372,58,285,357,4958,35542,29
39084:11592,13157,2677,20462,5935,18639,18877,15243,68278,32030
39092:20302,66892,103540,3307,13895,27708,57889,43332,122809,17
39105:6751,17,302,654,76,616,58,8,866,84
39158:2028,15992,2715,17,302,654,76,616,58,8
39159:39798,109809,17,302,654,76,616,58,8,866
39163:3847,17,302,654,76,616,58,8,866,84
39188:866,122068,22112,7194,624,4932,17,116449,361,546
39232:18105,17,302,654,76,616,58,8,866,84
39237:58,289,101,19620,27861,95239,65615,22281,8082,2769
39291:14444,17,302,654,76,616,58,8,866,84
39295:361,40,30906,56465,1377,75000,66613,34500,2139,55906
39296:6606,17,302,654,76,616,58,8,866,84
39308:88385,33970,2121,35414,70187,93726,45717,49733,17,302
39379:53694,11914,95255,17,302,654,76,616,58,8
39391:9617,2769,20367,76361,51311,2166,119919,99314,65137,1389
39393:106593,7194,4288,4210,1762,7231,5303,3884,42803,8678
39394:68315,17,302,654,76,616,58,8,866,84
39429:68417,17,302,654,76,616,58,8,866,84
39430:57857,7624,1342,1788,23751,1511,891,7841,1196,2656
39432:16172,76957,98507,47452,68426,47267,17,302,654,76
39458:81,96720,23933,116336,90231,28926,28953,17,302,654
39469:39196,100540,2377,78389,40848,1986,605,17727,44383,110530
39515:1145,6315,17,302,654,76,616,58,8,866
39518:669,48823,17,302,654,76,616,58,8,866
39528:102004,17,302,654,76,616,58,8,866,84
39555:33280,65061,12251,34105,16203,52863,93995,44904,25902,15199
39556:302,29,7700,3839,11224,4364,115124,508,3274,7989
39567:3645,17,302,654,76,616,58,8,866,84
39580:9617,8,2045,46395,22606,3348,4664,36720,2351,92099
39592:13878,20984,8105,108475,30223,717,44653,401,54422,2469
39594:568,17,302,654,76,616,58,8,866,84
39617:7624,17,302,654,76,616,58,8,866,84
39623:262,17,302,654,76,616,58,8,866,84
39652:9207,17,302,654,76,616,58,8,866,84
39662:78092,50336,17,302,654,76,616,58,8,866
39693:48900,281,56464,79968,50780,111390,119840,17,302,654
39694:69150,19672,118073,33545,17,302,654,76,616,58
39707:7324,85038,663,84127,97127,27552,69187,71448,17,302
39718:121904,66128,8239,94724,1011,88705,47933,35717,311,19660
39730:224,17,302,654,76,616,58,8,866,84
39731:2031,17,302,654,76,616,58,8,866,84
39796:65520,9247,90226,1528,37771,17,302,654,76,616
39821:38928,42306,1682,17,302,654,76,616,58,8
39822:5848,1614,2661,13241,1387,1983,12310,1348,16819,614
39863:19757,22315,3439,685,5490,654,5017,642,1030,10507
39865:69611,17,302,654,76,616,58,8,866,84
39876:69646,17,302,654,76,616,58,8,866,84
39877:61228,22238,15163,16866,111411,6223,20313,17,302,654
39878:17,87050,12482,19654,14758,395,837,9480,35174,8074
39896:669,17,302,654,76,616,58,8,866,84
39903:17,12482,19654,14758,395,837,9480,35174,8074,16480
39926:73157,67490,50938,322,4008,118053,4460,6199,36358,1102
39927:20194,17,302,654,76,616,58,8,866,84
39932:9238,17,302,654,76,616,58,8,866,84
39940:44207,69834,2027,17,302,654,76,616,58,8
39967:6741,110345,47469,36022,19274,26326,698,3824,5767,31267
39979:85200,19432,10461,110326,39654,922,31015,22880,13227,78632
39983:69946,104819,86430,89962,17,302,654,76,616,58
40040:3368,17,302,654,76,616,58,8,866,84
40043:866,122068,22112,7194,624,4932,17,116449,361,546
40053:17,12482,19654,14758,395,837,9480,35174,8074,16480
40055:2703,17,302,654,76,616,58,8,866,84
40069:533,31045,70142,3033,2510,4889,9054,17,302,654
40098:866,122068,22112,7194,624,4932,17,116449,361,546
40101:47846,70230,2109,17,9621,49330,34182,302,654,76
40115:95466,67172,110443,62691,17,302,654,76,616,58
40120:35612,17,302,654,76,616,58,8,866,84
40123:106344,88934,2982,112170,10029,72135,60270,352,103783,41999
40129:4416,70306,17,302,654,76,616,58,8,866
40149:76,22695,4669,3323,554,60448,4828,119385,87161,39833
40158:495,15884,58207,11293,301,39819,45364,38931,21853,17
40163:48477,49459,43392,61592,13247,61646,69235,22520,7926,39148
40189:76,15,2045,22606,4664,2919,36720,2351,431,22695
40190:4463,86295,42835,17,302,654,76,616,58,8
40195:29363,94722,5287,65562,86349,106593,36804,2398,44693,15587
40196:669,17,302,654,76,616,58,8,866,84
40215:9354,17,302,654,76,616,58,8,866,84
40226:28472,12197,16789,34487,7556,17,302,654,76,616
40229:70565,17,302,654,76,616,58,8,866,84
40234:57005,788,51284,3445,114629,81495,36433,73902,7908,985
40235:48035,486,8649,29745,58471,38177,22348,7271,12362,18525
40258:103410,20551,29741,73803,97429,73461,40046,40687,16942,26070
40259:1279,17,302,654,76,616,58,8,866,84
40262:2703,17,302,654,76,616,58,8,866,84
40293:84826,9655,107854,7608,4894,17,302,654,76,616
40307:866,17,302,654,76,616,58,8,84,29
40308:6840,37121,30387,8194,1276,14661,2669,17,302,654
40316:8627,17,302,654,76,616,58,8,866,84
40347:398,17,302,654,76,616,58,8,866,84
40368:669,17,302,654,76,616,58,8,866,84
40427:71113,82528,106573,17,302,654,76,616,58,8
40431:226,74521,52329,1218,100081,70548,44020,20069,3208,17819
40468:71235,104573,17,302,654,76,616,58,8,866
40472:71243,17,302,654,76,616,58,8,866,84
40480:13,17,302,654,76,616,58,8,866,84
40489:10039,17,302,654,76,616,58,8,866,84
40493:30646,17,302,654,76,616,58,8,866,84
40507:262,17,302,654,76,616,58,8,866,84
40512:18062,17,302,654,76,616,58,8,866,84
40538:224,17,302,654,76,616,58,8,866,84
40563:21163,17,302,654,76,616,58,8,866,84
40586:22070,1285,25549,1568,17,302,654,76,616,58
40610:11924,17,302,654,76,616,58,8,866,84
40638:103576,17,302,654,76,616,58,8,866,84
40642:1357,17,302,654,76,616,58,8,866,84
40647:36226,17,302,654,76,616,58,8,866,84
40659:91453,10145,11343,55096,7831,1923,17,302,654,76
40682:96347,99257,114403,2259,22796,730,17643,2412,15603,20226
40688:2618,17,302,654,76,616,58,8,866,84
40712:99642,17,302,654,76,616,58,8,866,84
40727:866,17,302,654,76,616,58,8,84,29
40750:59514,17,302,654,76,616,58,8,866,84
40761:554,21790,60388,97678,63333,84456,15470,7732,20409,591
40782:29891,295,9077,45742,422,16319,17250,65222,27496,8
40789:39769,3737,2280,119906,17,69472,11821,21742,33092,36414
40790:6766,12080,44626,238,20836,121153,7627,14966,7146,71217
40801:6920,38496,75001,29936,40708,17,302,654,76,616
40852:34647,17,302,654,76,616,58,8,866,84
40864:120789,17,302,654,76,616,58,8,866,84
40905:4686,17,302,654,76,616,58,8,866,84
40924:3489,17,12130,302,654,76,616,58,8,866
40926:2492,17,302,654,76,616,58,8,866,84
40952:76335,57175,51289,17,302,654,76,616,58,8
40960:68379,5565,72617,17,302,654,76,616,58,8
41019:48850,72756,98532,111946,4108,56795,33124,68575,75127,87490
41025:6294,17,302,654,76,616,58,8,866,84
41027:81,101066,17,110583,96720,104854,301,65,23933,116336
41055:661,4342,15565,105316,7426,168,15100,6695,574,9024
41077:4204,17,302,654,76,616,58,8,866,84
41080:47360,63358,17,302,654,76,616,58,8,866
41089:81550,4115,15227,101105,102165,749,3534,4048,120371,96416
41119:73017,17,302,654,76,616,58,8,866,84
41128:119252,17,302,654,76,616,58,8,866,84
41147:1377,34500,2139,1164,2008,3928,4880,21696,4727,17
41153:6503,17,302,654,76,616,58,8,866,84
41159:40192,76752,44,1937,17,302,654,76,616,58
41174:104189,104714,26305,52157,51099,66715,16361,12574,23438,70569
41176:96,17,302,654,76,616,58,8,866,84
41181:73189,17,302,654,76,616,58,8,866,84
41184:118652,17,302,654,76,616,58,8,866,84
41226:20636,90305,34942,11933,91493,73305,17,302,654,76
41227:17,866,84,1102,8,5117,122068,119410,39641,496
41237:64191,17,302,654,76,616,58,8,866,84
41253:2769,970,15,13342,25003,35632,17,302,654,76
41261:28129,11910,17,302,654,76,616,58,8,866
41286:32604,17,302,654,76,616,58,8,866,84
41297:4422,1165,763,6210,32969,2955,1985,17,302,654
41300:73497,17,302,654,76,616,58,8,866,84
41301:53529,80357,22018,17,302,654,76,616,58,8
41302:76,17,302,654,616,58,8,866,84,29
41310:6840,37121,30387,8194,1276,14661,2669,17,302,654
41337:25636,17,302,654,76,616,58,8,866,84
41399:1239,108655,17,302,654,76,616,58,8,866
41401:224,37600,68601,43649,6726,696,46191,1417,5575,17
41402:6266,32031,3328,5624,17,302,654,76,616,58
41410:73797,17,302,654,76,616,58,8,866,84
41424:6874,115125,52095,1410,162,13099,2062,105213,41037,650
41430:16386,36398,10816,36043,7048,25928,48807,4194,79189,52165
41462:15111,17,302,654,76,616,58,8,866,84
41464:30842,56401,13366,25317,50315,100872,96756,2675,834,60357
41465:6304,17,302,654,76,616,58,8,866,84
41483:58,289,101,65615,2769,2542,15370,10247,554,6513
41484:39997,87112,16675,616,21055,53277,2467,23993,16209,17
41485:6433,3137,97044,10071,95311,36938,2157,10712,13596,8617
41493:669,17,302,654,76,616,58,8,866,84
41508:103277,115891,62594,8153,10137,65867,44479,41526,44891,17
41509:120167,17,302,654,76,616,58,8,866,84
41510:108190,69491,71432,344,85150,24917,34866,69164,29079,2031
41575:76,661,4342,15565,5488,3937,22695,4669,105316,7491
41681:37994,116265,17,302,654,76,616,58,8,866
41683:23980,4354,17,302,654,76,616,58,8,866
41703:87013,12937,22061,6700,23494,17,302,654,76,616
41792:2045,12961,22606,4664,36720,2351,431,6269,29930,122145
41813:120215,57603,101383,95161,17,302,654,76,616,58
41814:43526,23191,24985,20941,81432,38204,10687,69667,1527,7944
41816:2703,17,302,654,76,616,58,8,866,84
41820:92271,74951,17,302,654,76,616,58,8,866
41846:2394,88460,86,32,209,5444,543,46979,8057,855
41859:48249,675,96620,13708,34441,116446,2946,26128,73122,103592
41871:8882,17,302,654,76,616,58,8,866,84
41886:89437,75129,42260,44023,17,302,654,76,616,58
41888:75131,17,302,654,76,616,58,8,866,84
41901:107922,3883,75162,17,302,654,76,616,58,8
41910:96816,90204,75183,87387,14764,17,302,654,76,616
41944:2394,58123,57536,33506,86,92825,32,209,5444,543
41947:13391,37812,53976,87099,17,302,654,76,616,58
41975:90523,78422,122651,90738,6774,34290,24899,8351,79619,105328
41979:12720,17,302,654,76,616,58,8,866,84
42005:56455,921,23863,17,302,654,76,616,58,8
42030:11767,45125,54182,15201,229,17,302,654,76,616
42033:5521,37917,8008,25305,1388,40,15261,7764,4292,87110
42040:21684,17,302,654,76,616,58,8,866,84
42045:5101,17,302,654,76,616,58,8,866,84
42086:361,30906,75000,55906,6632,75002,4068,84709,546,13390
42105:39323,38746,3453,37510,119451,17,302,654,76,616
42157:89023,75893,24599,17,302,654,76,616,58,8
42174:7178,17,302,654,76,616,58,8,866,84
42179:29,128,11652,12883,8746,44495,94331,3,1871,25697
42184:120267,17,302,654,76,616,58,8,866,84
42193:66073,17,302,654,76,616,58,8,866,84
42229:350,18762,30576,38682,30265,49809,9462,4418,6063,13341
42238:2703,17,302,654,76,616,58,8,866,84
42270:866,17,302,654,76,616,58,8,84,29
42278:225,22243,94695,74445,54620,70086,17,302,654,76
42309:3817,7440,17,302,654,76,616,58,8,866
42310:5287,447,13031,6094,98,3929,1951,70870,245,2302
42313:866,17,302,654,76,616,58,8,84,29
42365:15,31330,73545,62855,356,526,81063,46029,1982,60455
42436:54128,11173,22818,16084,6242,77076,1208,51318,2484,17
42461:113663,69735,2076,13832,42785,96605,82400,55749,26344,429
42462:46623,54083,122573,105848,82837,17,302,654,76,616
